expgender,exprace,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,citizenship,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,nativelang,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,race,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
0,6,1,0,0,18,0,8,0,0,0,0,0,1,5432,250000,3000,500,4999.5,287,539,1196.5,4999.5,287,539,1196.5,1,4.242640687,0,0,0,1,1,0,1,1,1,4,5,1,4,8,8,0,3.625,1,4.125,0,0,1,4.25,1,0,2.333333333,6,2.166666667,0,1,0,1,5432,4000,250000,3000000,3000,36825,667,500,20,94,-0.103416736,0,1,0,1,0,8,4,4,0,0,1,1,0,0,1,0,0,0,1,0,4.242640687,1.732050808,8,2,6,1,10,60,18,21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,44220,44243,4,6,5,14,1,1,1,1,5,1,0,9,8,4,5,5,4,5,3,4,3,0,1,2,0
0,6,1,0,0,20,1,8,1,1,0,0,1,0,3000,450000,40000,500,2163.5,1024.5,4642,1196.5,2163.5,1024.5,4642,1196.5,0,2.645751311,0,0,0,1,1,0,1,0,0,6,1,0,1,8,8,0,3.25,1,4.875,1,0,1,2.75,1,1,6.166666667,4.833333333,4.666666667,0,1,0,1,3000,4000,450000,3000000,7000,40000,500,30000,63,94,-0.069386524,0,1,0,1,0,10,4,4,1,0,0,0,1,0,0,0,1,1,0,0,2.236067977,2.645751311,2,1,4,4,10,58,21,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36420,36437,4,4,9,14,1,1,1,1,5,1,1,8,8,5,5,4,6,5,6,4,4,0,1,2,0
0,6,1,0,0,19,0,1,0,0,0,1,0,1,3000,2000000,5000,350,2163.5,2720.5,1172.5,978.5,2163.5,2720.5,1172.5,978.5,1,1,1,0,0,1,1,0,0,0,0,6,1,0,1,8,8,0,2.75,1,4,0,0,1,4.5,1,1,5.5,5.666666667,3.916666667,0,1,0,1,3000,4000,600000,2000000,5000,36825,667,350,82,94,-0.478838189,0,1,0,0,0,11,3,3,0,0,1,0,1,0,0,0,1,0,1,0,1,1.732050808,5,2,2,9,7,77,19,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22973,23003,2,4,9,2,1,1,0,1,2,1,1,9,1,5,6,5,4,5,3,1,3,0,1,2,0
0,6,1,0,0,18,1,9,1,1,0,1,1,0,3000,2000000,5000,10000,2163.5,2720.5,1172.5,2855.5,2163.5,2720.5,1172.5,2855.5,0,2,1,0,1,0,0,0,1,1,1,6,9,0,9,8,8,0,2,1,1.75,1,0,0,1.5,1,1,6.333333333,5.5,4.416666667,0,1,0,1,3000,4000,600000,2000000,7000,5000,667,30000,74,94,0.266863347,0,1,0,1,0,11,3,3,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,1.732050808,2,1,2,1,6,78,21,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25973,25982,7,4,1,14,1,1,1,1,2,3,1,9,8,1,1,5,1,1,1,2,2,0,1,2,0
1,6,0,0,0,19,1,9,0,0,1,0,0,0,5000,400000,5000,500,4676,917.5,1172.5,1196.5,4676,917.5,1172.5,1196.5,0,1.732050808,1,0,1,0,0,0,1,1,1,5,5,1,5,7,8,0,3.5,1,2.875,0,0,1,4.25,1,0,6.833333333,2.833333333,6,0,1,0,1,3000,5000,400000,3000000,5000,36825,500,30000,95,94,0.054281183,0,1,0,1,0,8,4,5,0,0,1,0,1,0,1,0,0,0,0,1,2.236067977,1.732050808,6,3,5,3,10,26,19,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35676,35696,4,5,5,14,1,1,1,1,2,4,0,9,8,2,2,3,6,5,1,1,3,0,1,2,0
1,6,0,0,0,19,0,9,0,0,1,0,0,0,4000,450000,10000,200,3732.5,1024.5,1780.5,537,3732.5,1024.5,1780.5,537,0,3.16227766,1,0,0,1,0,1,0,1,1,9,5,1,9,7,8,0,3.375,1,2.75,0,0,1,5,1,0,7,3.166666667,5.916666667,0,1,0,1,3000,4000,450000,3000000,10000,36825,200,30000,100,94,-1.124856752,0,1,0,1,0,8,2,2,1,0,0,0,0,1,0,1,0,0,0,1,2.236067977,3.16227766,5,1,5,9,10,41,19,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31308,31328,1,1,5,14,1,0,1,0,2,1,0,9,9,7,1,1,4,2,4,2,1,0,1,1,0
1,6,0,0,1,19,1,9,1,0,0,1,0,1,3000,4000000,15000,1000,2163.5,4604.5,2116,1656,2163.5,4604.5,2116,1656,1,10,1,0,0,1,0,0,1,0,0,6,1,0,1,8,9,0,3.375,0,2,0,0,1,1.25,1,0,7,3,6,0,1,0,1,3000,4000,600000,4000000,15000,36825,667,1000,100,94,0.71096545,1,1,1,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1.732050808,2,1,1,1,7,0,19,21,1,1,2,1,0,0,0,1,0,0,0,1,0,1,0,1,49793,49800,4,4,9,14,1,1,1,1,2,1,0,9,8,1,1,1,1,4,3,1,4,0,1,2,0
1,6,0,0,0,18,1,9,0,1,0,1,0,1,2300,300000,2595,35000,901,566,347,4662.5,901,566,347,4662.5,1,1.414213562,1,0,0,1,0,1,0,0,0,6,9,0,9,8,8,0,3.875,0,3.75,1,0,1,6.25,1,1,6.5,4.833333333,4.833333333,0,1,0,1,2300,4000,600000,300000,2595,36825,667,35000,84,94,0.262306419,0,0,0,1,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1.414213562,1.732050808,8,4,7,6,6,66,21,18,1,0,2,0,1,0,1,0,0,1,0,0,0,0,1,1,26932,26951,4,4,1,2,1,0,1,0,2,1,1,9,8,3,2,2,5,4,7,4,3,0,1,2,0
1,6,0,0,1,19,1,9,1,1,1,0,1,0,3000,2000000,32000,2000,2163.5,2720.5,3806,2053,2163.5,2720.5,3806,2053,1,1,0,0,0,1,1,0,1,1,1,4,5,1,4,8,9,0,2.375,0,2.375,0,1,0,7.25,1,1,5.166666667,2.5,5.333333333,0,1,0,1,3000,3000,600000,3000000,7000,32000,2000,30000,48,94,0.240770688,0,1,0,1,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.732050808,5,7,8,9,10,25,19,21,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,46571,46592,3,6,5,14,1,1,1,1,4,1,1,9,8,2,2,3,1,5,2,2,2,0,1,2,0
1,6,0,0,0,20,0,9,0,1,1,0,0,1,2000,300000,3500,10000,580,566,737,2855.5,580,566,737,2855.5,0,2.236067977,0,0,0,1,1,1,0,1,0,6,5,0,5,8,8,0,2.75,1,3.75,1,0,1,2.25,1,0,6.333333333,3.333333333,5.5,0,1,0,0,3000,2000,300000,3000000,3500,36825,667,10000,61,94,-0.228017155,0,0,0,1,0,11,1,1,1,0,0,0,1,0,0,0,1,1,0,0,2.236067977,2.236067977,4,1,3,1,1,34,21,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37274,37295,4,4,5,14,0,1,0,1,2,1,0,9,9,3,2,5,7,4,1,3,5,0,1,1,0
1,6,0,0,1,18,1,7,1,1,0,0,0,0,3000,350000,4500,354,2163.5,777.5,1008,996,2163.5,777.5,1008,996,0,1.414213562,0,0,0,1,1,1,0,1,1,7,5,1,7,7,8,0,2.75,1,3.125,0,0,1,6,1,1,6,2.666666667,5.666666667,0,1,0,1,3000,4000,350000,3000000,4500,36825,354,30000,56,94,0.045736607,0,1,0,1,0,9,5,5,0,1,0,0,0,1,1,0,0,0,0,1,2.236067977,1.414213562,7,5,8,4,7,35,18,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46344,46361,3,3,5,14,0,1,0,1,4,1,1,7,8,4,3,3,4,3,3,3,2,0,1,2,0
1,6,0,0,0,23,1,4,1,1,1,0,0,1,4000,500000,26246.4,10000,3732.5,1215,2804,2855.5,3732.5,1215,2804,2855.5,1,3.872983346,1,0,0,1,1,1,0,1,1,6,5,0,5,8,9,0,2.875,0,3.5,1,0,0,3.75,1,0,6.833333333,4.666666667,5.083333333,0,1,0,1,3000,4000,500000,3000000,7000,36825,667,10000,76,94,-1.307766186,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3.872983346,1.732050808,5,1,8,1,10,58,21,23,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,43182,43201,4,4,5,14,0,1,0,1,2,1,0,4,8,4,4,4,4,4,3,3,2,0,1,1,0
1,6,0,0,0,22,1,9,1,1,1,0,1,1,5000,700000,13000,20000,4676,1516.5,2001,3504,4676,1516.5,2001,3504,0,2.236067977,1,0,0,1,1,0,1,0,0,6,5,0,5,8,10,0,3.5,0,5.375,1,0,1,3,1,1,5,3.166666667,4.916666667,0,1,0,1,3000,5000,700000,3000000,7000,13000,667,20000,23,80,0.424314427,0,1,0,1,0,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,5,2,3,2,9,7,21,22,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0,1,24010,24030,4,4,5,14,1,1,1,1,2,1,1,9,8,4,6,5,7,6,5,5,5,0,1,1,0
1,6,0,0,0,26,1,9,1,0,0,1,1,1,2600,3000000,31000,38000,1360.5,3637.5,3760,4856,1360.5,3637.5,3760,4856,0,3.741657387,0,0,0,1,1,0,1,1,1,7,5,1,7,8,8,0,3.125,0,2.5,1,0,0,5.5,1,1,6.5,2.5,6,0,1,0,1,2600,4000,600000,3000000,7000,31000,667,38000,80,94,-0.267655338,1,1,0,1,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,3.741657387,5,5,8,4,10,15,21,26,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,5794,5813,6,3,5,14,1,1,1,1,2,1,1,9,8,1,2,4,5,3,1,2,2,0,1,2,0
1,6,0,0,0,18,0,9,0,0,0,0,1,0,2400,275000,40000,400,952,427,4642,1032,952,427,4642,1032,1,1.414213562,1,0,0,1,1,1,0,0,1,6,6,0,6,8,8,0,5.375,0,4.25,0,0,0,2.75,0,0,6.166666667,2.166666667,6,0,0,1,1,2400,4000,275000,3000000,7000,40000,400,30000,59,94,0.004156012,0,1,0,0,1,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1.414213562,1.732050808,2,2,3,4,7,30,18,21,1,1,2,0,1,0,0,0,1,1,0,0,1,0,0,1,26006,26027,7,4,4,14,0,1,0,1,2,1,0,9,9,5,2,4,6,5,5,2,5,0,1,2,1
1,6,0,0,0,20,0,9,0,0,1,1,1,1,4000,3000000,30000,20000,3732.5,3637.5,3586.5,3504,3732.5,3637.5,3586.5,3504,1,7.071067812,0,0,0,1,0,0,1,0,0,6,6,0,6,7,8,0,3.25,1,2.25,1,0,1,1.25,1,0,5.5,2.166666667,5.666666667,0,1,0,1,3000,4000,600000,3000000,7000,30000,667,20000,80,94,0.860929355,0,1,0,1,0,11,1,4,0,1,0,0,0,1,1,0,0,0,0,1,7.071067812,1.732050808,2,1,1,1,4,9,21,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16268,16287,4,4,4,4,1,1,1,1,2,1,0,9,9,1,3,4,1,3,1,1,4,0,1,2,0
0,6,0,0,0,19,1,9,1,1,1,0,0,1,5489,256895,2156,250,5019,403,70,708.5,5019,403,70,708.5,1,4.472135955,0,0,0,1,1,0,1,0,0,9,5,1,9,8,7,0,3.714285714,0,3.375,1,0,1,5,1,0,4.333333333,2.833333333,4.75,0,1,0,1,3000,5489,256895,3000000,2156,36825,667,250,27,94,-0.363639825,0,1,0,1,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4.472135955,1.732050808,6,3,6,5,2,27,21,19,1,1,5,1,0,0,0,1,0,0,0,1,0,0,1,0,5130,5151,4,1,5,4,1,1,1,1,1,1,0,9,8,1,5,4,3,4,1,5,4,0,1,1,0
1,6,0,0,0,18,0,7,0,1,1,0,0,0,4050,400000,4000,1100,3939.5,917.5,906,1864.5,3939.5,917.5,906,1864.5,0,2.828427125,1,0,0,1,0,0,1,0,0,7,5,1,7,8,8,0,3.25,1,3.5,1,0,0,2.75,1,0,5.5,4.333333333,4.583333333,0,1,0,1,3000,4050,400000,3000000,4000,36825,1100,30000,62,94,-0.999753978,0,0,1,0,0,8,4,4,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,2.828427125,2,2,5,2,9,54,21,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,45672,45695,2,3,5,14,1,1,1,1,2,1,0,9,7,4,3,3,5,3,4,2,4,0,1,1,0
1,6,0,0,0,18,1,9,0,1,0,0,0,0,1800,200012,2100,110,251,13,48,82.5,251,13,48,82.5,0,1.414213562,0,0,0,1,0,1,0,0,0,6,5,0,5,8,9,0,2.875,0,4.125,0,0,0,4.5,1,0,4.333333333,6,3.166666667,0,1,0,1,1800,4000,200012,3000000,2100,36825,110,30000,65,94,0.353863311,0,0,0,0,1,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.414213562,5,4,3,6,7,75,18,21,1,1,5,0,0,1,0,1,0,1,0,0,0,1,0,1,16532,16550,4,4,5,14,1,0,1,0,4,1,0,9,8,5,3,2,6,5,5,3,4,0,1,1,0
1,6,0,0,0,18,0,8,1,1,1,1,0,1,4500,3000000,3400,20000,4165.5,3637.5,691,3504,4165.5,3637.5,691,3504,0,2,1,0,1,0,0,1,0,0,0,3,5,1,3,9,8,0,3.5,1,4.25,1,0,0,6.5,1,0,6.666666667,6,4.333333333,0,1,0,1,3000,4500,600000,3000000,3400,36825,667,20000,93,94,-0.894799539,0,1,0,1,0,10,7,4,1,0,0,0,1,0,1,0,0,1,0,0,2.236067977,2,7,5,8,6,6,68,21,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18970,18990,4,7,5,14,1,0,1,0,2,4,0,9,8,5,3,3,5,5,6,3,4,0,1,1,0
1,6,0,0,0,19,1,5,0,0,0,0,1,0,2500,2000000,30000,10000,1189,2720.5,3586.5,2855.5,1189,2720.5,3586.5,2855.5,1,1.414213562,1,0,0,1,1,0,1,1,1,5,5,1,5,8,8,0,3.5,1,3.875,0,0,1,3.25,0,0,4,4,4,0,0,0,1,2500,4000,600000,3000000,7000,30000,667,30000,53,94,0.004156012,0,1,0,0,0,5,4,4,1,0,0,0,0,1,1,0,0,0,1,0,1.414213562,1.732050808,4,3,4,2,13,50,19,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10516,10539,4,5,5,14,1,1,1,1,2,1,1,5,8,4,4,4,5,3,3,4,4,0,1,2,1
1,6,0,0,0,20,1,9,0,1,1,0,0,1,5260,236745,2336,43109,4941,159,146,5198,4941,159,146,5198,0,2,1,0,0,1,1,1,0,1,1,3,5,1,3,8,8,0,2.5,1,4.25,1,0,1,8,1,0,6.333333333,7,3.666666667,0,1,0,1,3000,5260,236745,3000000,2336,36825,667,43109,64,94,-0.547210828,0,0,0,0,1,10,4,4,1,0,0,0,1,0,1,0,0,0,0,1,2.236067977,2,9,7,7,9,10,100,21,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,39617,39639,4,7,5,14,0,1,0,1,2,1,0,9,8,5,4,3,6,5,5,4,2,0,1,1,0
1,6,0,0,0,18,1,9,1,0,0,1,1,1,1550,3000000,39000,49500,54.5,3637.5,4375.5,5583,54.5,3637.5,4375.5,5583,1,10,1,0,0,1,0,1,1,0,0,5,5,1,5,8,9,0,3,0,4,1,0,0,2,1,0,5.5,5.5,4,0,1,0,1,1550,4000,600000,3000000,7000,39000,667,49500,93,94,0.684502186,1,1,0,1,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1.732050808,3,2,2,1,1,93,21,18,1,1,5,0,0,1,0,1,0,1,0,0,0,1,0,0,8409,8418,4,5,5,12,1,0,1,1,2,1,0,9,8,6,5,4,2,5,5,3,2,0,1,2,0
1,6,0,0,0,18,0,7,0,1,1,1,0,1,5000,3500000,26246.4,1000,4676,4188.5,2804,1656,4676,4188.5,2804,1656,0,2.236067977,0,0,0,1,0,1,0,1,1,6,5,0,5,8,8,0,4,0,4.375,0,0,0,3,1,1,4.333333333,4.666666667,3.833333333,0,1,0,1,3000,5000,600000,3500000,7000,36825,667,1000,33,94,0.85509056,0,0,0,1,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,4,1,5,2,13,69,18,21,0,1,2,0,0,1,1,0,0,1,0,0,0,1,0,1,60958,61002,4,4,5,4,1,0,1,0,2,1,1,9,7,3,4,4,6,5,6,4,3,0,1,1,0
1,6,0,0,0,18,0,1,1,1,1,0,1,0,3500,400000,30500,500,3216,917.5,3752,1196.5,3216,917.5,3752,1196.5,1,2.449489743,0,0,0,1,1,0,1,0,0,9,5,1,9,8,6,0,2.75,0,5,0,0,1,3.5,1,0,6.166666667,4.5,4.833333333,0,1,0,1,3000,3500,400000,3000000,7000,30500,500,30000,83,94,-0.259833625,0,1,0,1,0,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2.449489743,1.732050808,4,2,2,6,7,43,18,21,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,55637,55656,4,1,5,2,1,1,1,1,4,1,0,9,1,4,5,5,7,7,5,2,5,0,1,1,0
1,6,0,0,0,18,0,9,0,1,0,0,0,0,5000,250000,40000,400,4676,287,4642,1032,4676,287,4642,1032,0,2,1,0,0,1,0,0,1,1,1,6,5,0,5,9,8,0,3.125,1,3.625,1,0,0,2,1,0,5,3.5,4.75,0,1,0,1,5000,4000,250000,3000000,40000,36825,400,30000,47,94,-0.482370979,0,0,0,1,0,5,4,3,0,1,0,1,0,0,0,0,1,0,1,0,2.236067977,1.732050808,3,1,3,1,13,34,21,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23397,23409,4,4,5,12,1,1,1,1,2,1,0,9,9,4,3,2,4,4,5,4,3,0,1,2,0
1,6,0,0,0,25,1,9,1,1,1,0,0,1,3600,2000000,26246.4,24000,3397.5,2720.5,2804,3746,3397.5,2720.5,2804,3746,0,1.732050808,1,0,0,1,1,0,1,1,1,6,4,0,4,8,8,0,2.625,1,2.375,0,0,1,5.25,1,0,6.333333333,4.333333333,5,0,1,0,1,3000,3600,600000,3000000,7000,36825,667,24000,93,94,0.848511949,0,1,0,1,0,5,3,2,1,0,0,0,1,0,1,0,0,0,0,1,2.236067977,1.732050808,5,6,5,5,10,41,25,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,52082,52102,3,4,6,14,1,1,1,1,2,1,0,9,8,2,2,4,2,3,1,3,2,0,1,2,0
1,6,0,0,0,21,1,9,0,1,1,1,0,1,4500,4000000,5000,25000,4165.5,4604.5,1172.5,3892,4165.5,4604.5,1172.5,3892,0,1.414213562,0,0,0,1,1,0,1,1,1,6,4,0,4,8,8,0,3,0,4.5,0,0,1,5.75,1,0,6.333333333,3,5.666666667,0,1,0,1,3000,4500,600000,4000000,5000,36825,667,25000,100,50,0.421499382,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.414213562,6,6,6,5,10,12,21,21,1,1,5,0,0,1,1,0,0,1,0,0,0,1,0,1,48356,48377,4,4,6,4,1,1,1,1,2,1,0,9,8,5,4,4,5,4,5,4,5,0,1,2,0
1,6,0,0,0,18,0,9,0,1,1,0,1,1,5890,1000000,42500,16000,5286.5,1990,5042,3278.5,5286.5,1990,5042,3278.5,0,2.645751311,0,0,0,1,0,0,1,1,0,3,5,1,3,8,9,0,3,0,4.125,0,0,0,6.25,1,0,3.333333333,4,3.666666667,0,1,0,0,3000,5890,1000000,3000000,7000,42500,667,16000,13,94,0.058744667,0,0,0,1,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.645751311,7,3,6,9,2,68,18,21,1,1,2,1,0,0,0,1,0,0,1,0,0,0,1,1,21388,21410,3,7,5,4,1,1,1,1,1,1,0,9,9,3,3,3,6,5,6,5,2,0,1,2,0
1,6,0,0,0,20,1,9,1,0,0,1,1,0,3200,4500000,38000,20000,2926,4972,4293.5,3504,2926,4972,4293.5,3504,0,0,1,0,0,1,0,1,1,1,1,6,1,0,1,5,8,0,3.75,1,4.75,0,0,1,4.75,1,1,4.333333333,6.166666667,3.083333333,0,1,0,1,3200,4000,600000,4500000,7000,38000,20000,30000,6,94,0.46614349,1,1,0,1,0,10,3,3,0,0,1,0,0,1,1,0,0,0,0,1,2.236067977,0,9,3,6,1,2,83,20,21,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,41859,41881,4,4,9,14,1,0,1,1,2,1,1,9,8,3,6,6,7,5,7,1,3,0,1,2,0
1,6,0,0,0,18,0,1,1,1,0,0,0,0,3000,300000,35000,10000,2163.5,566,4002,2855.5,2163.5,566,4002,2855.5,0,2.449489743,0,0,0,1,0,1,0,1,0,6,9,0,9,8,9,0,1.75,0,1.75,0,0,1,4,1,0,7,3.833333333,5.583333333,0,1,0,0,3000,4000,300000,3000000,35000,36825,667,30000,100,94,-0.013664372,0,1,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.449489743,5,3,3,5,8,24,18,21,1,1,9,0,0,1,0,1,0,1,0,0,0,1,0,0,7787,7808,4,4,1,0,1,0,1,0,2,1,0,9,1,1,1,1,1,1,7,1,1,0,1,2,0
1,6,0,0,0,19,0,1,1,1,0,0,1,1,3000,250000,45000,10000,2163.5,287,5417.5,2855.5,2163.5,287,5417.5,2855.5,0,2.236067977,0,0,0,1,1,1,0,1,1,6,4,0,4,8,7,0,4.571428571,0,4.375,1,0,1,6.5,1,0,5.5,7,3.25,0,1,0,1,3000,4000,250000,3000000,7000,45000,667,10000,31,94,1.028595542,0,1,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,9,5,5,7,10,83,21,19,1,1,2,0,1,0,0,0,1,0,0,1,1,0,0,1,9659,9678,4,4,6,2,0,1,0,1,5,1,0,9,1,3,6,3,5,3,6,4,5,0,1,2,0
1,6,0,0,0,19,0,9,1,1,1,0,0,1,5500,2000000,3000,1000,5082,2720.5,539,1656,5082,2720.5,539,1656,0,1.414213562,1,0,0,1,1,0,0,0,0,6,5,0,5,8,7,0,3,0,3.625,1,0,0,5,0,0,4,2.166666667,4.916666667,0,0,0,1,3000,5500,600000,3000000,3000,36825,667,1000,52,94,0.004156012,0,1,1,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.414213562,9,4,6,1,5,27,21,19,1,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,7579,7599,6,4,5,7,1,1,0,1,2,1,0,9,9,4,4,5,5,2,4,3,2,0,1,2,1
1,6,0,0,0,20,0,9,1,0,0,1,1,0,3000,4500000,25000,250,2163.5,4972,2662.5,708.5,2163.5,4972,2662.5,708.5,1,1.414213562,0,0,0,1,1,0,1,0,0,6,5,0,5,9,8,0,2.75,1,2.625,0,0,1,6.25,1,0,6,5.166666667,4.416666667,0,1,0,1,3000,4000,600000,4500000,7000,25000,250,30000,69,94,-0.751630418,1,1,0,1,0,6,4,3,0,0,1,0,1,0,1,0,0,0,1,0,1.414213562,1.732050808,5,5,7,8,10,48,20,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28181,28200,3,4,5,14,1,1,1,1,2,1,0,9,9,4,2,2,4,5,1,2,1,0,1,1,0
1,6,0,0,0,20,0,9,0,0,0,1,0,0,1800,4000001,26246.4,5500,251,4795.5,2804,2516.5,251,4795.5,2804,2516.5,0,2.236067977,1,0,1,0,0,0,1,0,0,6,5,0,5,8,8,0,2.625,0,3.5,0,0,0,9,1,1,6.166666667,7,3.583333333,0,1,0,1,1800,4000,600000,4000001,7000,36825,5500,30000,78,36,-0.709918992,0,1,0,1,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,9,9,9,9,1,100,20,21,0,1,5,0,0,1,1,0,0,1,0,0,0,1,0,1,45814,45828,4,4,5,2,1,1,1,1,2,2,1,9,9,3,4,7,5,4,1,3,1,0,1,1,0
1,6,0,0,0,24,0,6,1,1,1,0,1,1,5000,1000000,40000,35000,4676,1990,4642,4662.5,4676,1990,4642,4662.5,1,2.645751311,1,0,1,0,1,0,1,0,0,3,5,1,3,8,8,0,2,1,4.125,1,0,0,7.5,1,0,6,4.5,4.75,0,1,0,1,3000,5000,1000000,3000000,7000,40000,667,35000,64,94,0.750231547,0,1,0,1,0,10,2,1,1,0,0,0,1,0,0,0,1,1,0,0,2.645751311,1.732050808,6,7,8,9,8,59,21,24,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38813,38822,1,7,5,2,1,1,1,1,2,3,0,9,6,4,4,2,6,5,6,4,2,0,1,2,0
1,6,0,0,0,18,0,9,0,1,1,0,0,0,4000,250000,3000,10000,3732.5,287,539,2855.5,3732.5,287,539,2855.5,1,2,1,0,0,1,1,0,1,1,1,6,9,0,9,8,9,0,3.25,0,1.625,0,0,0,6,1,0,6.333333333,3.5,5.416666667,0,1,0,1,3000,4000,250000,3000000,3000,36825,667,30000,96,94,0.475860751,0,0,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,9,3,9,3,7,0,18,21,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,68297,68318,2,4,1,14,1,1,1,1,2,1,0,9,9,1,1,1,2,4,2,1,1,0,1,2,0
