,expgender,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
26,1.0,0,0,0,20.0,0,9.0,1,1.0,1,1,1,0,3400.0,425600.0,30432.0,563.0,3035.5,994.0,3751.0,1318.0,3035.5,994.0,3751.0,1318.0,1,2.236067977,0,0.0,N,1.0,0,1.0,0.0,0,1.0,N,3.0,0,3.0,7.0,N,0,3.625,1,3.125,1,0,0,3.25,1,0.0,5.0,5.666666667,3.666666667,0,1,1.0,N,N,3400.0,N,425600.0,N,30432.0,563.0,N,40.0,1.170874287,0.0,N,0,1,0,10.0,3.0,4.0,0,1,0,1,0,0,0,0,1,0,0,1,2.236067977,N,4.0,2.0,5.0,2.0,10.0,68.0,N,20.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33423.0,33442.0,6.0,N,7.0,N,0.0,N,0.0,1.0,N,0.0,N,9.0,2.0,3.0,4.0,6.0,3.0,3.0,1.0,3.0,0,1,2.0,0
27,1.0,0,0,0,19.0,0,9.0,0,1.0,1,1,0,0,2500.0,3000000.0,8000.0,N,1189.0,3637.5,1589.0,N,1189.0,3637.5,1589.0,N,0,3.464101615,0,0.0,N,1.0,0,0.0,1.0,1,1.0,5.0,N,1,5.0,7.0,N,0,4.625,1,2.75,1,0,0,4.25,1,0.0,7.0,2.8,6.181818182000001,1,0,N,1.0,N,2500.0,N,3000000.0,8000.0,N,N,N,100.0,-0.924311652,N,0.0,0,1,0,7.0,2.0,2.0,0,0,1,1,0,0,0,0,1,0,1,0,N,3.464101615,2.0,2.0,5.0,8.0,11.0,18.0,N,19.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33258.0,33281.0,6.0,5.0,N,N,1.0,N,1.0,2.0,N,0.0,N,9.0,3.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,0,1,1.0,0
28,1.0,0,0,0,20.0,0,9.0,1,1.0,1,0,1,1,5000.0,350000.0,37000.0,20000.0,4676.0,777.5,4214.5,3504.0,4676.0,777.5,4214.5,3504.0,1,14.6628783,1,N,0.0,1.0,0,0.0,1.0,0,0.0,2.0,N,1,2.0,N,8.0,0,2.125,0,4.0,1,1,1,2.5,1,1.0,6.333333333,5.5,4.416666667,0,1,0.0,N,N,5000.0,350000.0,N,N,37000.0,N,20000.0,87.0,0.15359609800000001,0.0,N,0,1,0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,14.6628783,N,2.0,3.0,2.0,3.0,2.0,56.0,N,20.0,N,0.0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,29248.0,29258.0,4.0,8.0,N,N,1.0,N,1.0,N,1.0,1.0,N,9.0,3.0,4.0,2.0,7.0,5.0,5.0,2.0,4.0,0,1,2.0,0
29,0.0,1,0,0,18.0,0,5.0,0,0.0,1,1,1,0,5500.0,4000000.0,25000.0,N,5082.0,4604.5,2662.5,N,5082.0,4604.5,2662.5,N,1,1.732050808,0,0.0,N,1.0,1,0.0,0.0,1,N,8.0,N,1,8.0,N,8.0,0,5.375,0,5.0,0,0,1,3.5,1,1.0,4.166666667,4.166666667,4.0,0,1,N,N,N,5500.0,N,4000000.0,N,25000.0,N,N,48.0,-0.512468857,N,1.0,0,0,0,11.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,N,5.0,3.0,5.0,1.0,N,51.0,18.0,N,0.0,N,1,0,0,0,0,1,1,0,0,0,1,0,0.0,21987.0,21998.0,7.0,2.0,N,1.0,N,0.0,N,3.0,N,1.0,N,5.0,6.0,4.0,5.0,7.0,5.0,7.0,2.0,4.0,0,1,1.0,0
30,0.0,1,0,0,19.0,0,9.0,0,1.0,1,1,1,1,3000.0,4500000.0,40000.0,32000.0,2163.5,4972.0,4642.0,4510.0,2163.5,4972.0,4642.0,4510.0,0,N,0,1.0,N,0.0,0,N,0.0,1,0.0,N,4.0,0,4.0,N,9.0,0,1.75,0,4.375,1,0,1,2.75,1,1.0,5.5,4.333333333,4.583333333,0,1,N,0.0,N,3000.0,N,4500000.0,N,40000.0,N,32000.0,81.0,0.333545542,N,0.0,1,0,0,11.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,3.0,1.0,4.0,3.0,10.0,74.0,N,19.0,N,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0.0,34204.0,34223.0,1.0,N,6.0,N,N,N,0.0,6.0,N,1.0,N,9.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,0,1,1.0,0
31,0.0,1,0,0,20.0,1,9.0,1,0.0,1,1,1,1,3000.0,900000.0,40000.0,25000.0,2163.5,1740.5,4642.0,3892.0,2163.5,1740.5,4642.0,3892.0,0,1.732050808,1,N,0.0,1.0,0,1.0,0.0,0,0.0,N,5.0,0,5.0,N,7.0,0,2.285714286,0,3.125,1,0,1,6.5,0,N,7.0,3.0,6.0,0,0,0.0,N,N,3000.0,N,900000.0,N,40000.0,N,25000.0,100.0,N,1.0,N,0,0,1,5.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,1.732050808,7.0,5.0,5.0,9.0,10.0,0.0,N,20.0,N,1.0,1,0,0,1,0,0,0,0,1,1,0,0,1.0,24869.0,24890.0,4.0,N,5.0,N,0.0,N,0.0,N,1.0,0.0,9.0,N,7.0,1.0,4.0,1.0,6.0,4.0,1.0,1.0,0,1,1.0,1
32,0.0,1,0,0,22.0,0,7.0,0,0.0,0,1,0,1,5000.0,3200000.0,N,20000.0,4676.0,4014.0,N,3504.0,4676.0,4014.0,N,3504.0,0,2.449489743,1,N,0.0,1.0,0,0.0,1.0,0,0.0,N,7.0,0,7.0,8.0,N,0,3.5,1,3.125,1,0,0,6.0,1,1.0,6.166666667,2.666666667,5.75,0,1,0.0,N,5000.0,N,N,3200000.0,N,N,N,20000.0,73.0,0.40873076799999997,N,1.0,0,0,0,8.0,3.0,3.0,1,0,0,0,0,1,1,0,0,0,1,0,N,2.449489743,7.0,5.0,7.0,5.0,2.0,19.0,N,22.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,47022.0,47030.0,6.0,N,3.0,N,1.0,N,1.0,N,1.0,1.0,N,7.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,5.0,0,1,1.0,0
33,0.0,1,0,0,18.0,0,8.0,0,0.0,0,0,0,1,5432.0,250000.0,3000.0,500.0,4999.5,287.0,539.0,1196.5,4999.5,287.0,539.0,1196.5,1,4.242640687,0,0.0,N,1.0,1,0.0,1.0,1,1.0,4.0,N,1,4.0,8.0,N,0,3.625,1,4.125,0,0,1,4.25,1,0.0,2.333333333,6.0,2.166666667,0,1,N,1.0,5432.0,N,250000.0,N,3000.0,N,N,500.0,20.0,-0.103416736,N,1.0,0,1,0,8.0,4.0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,4.242640687,N,8.0,2.0,6.0,1.0,10.0,60.0,18.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44220.0,44243.0,4.0,6.0,N,1.0,N,1.0,N,5.0,N,0.0,N,8.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,0,1,2.0,0
34,0.0,1,0,0,20.0,1,8.0,1,1.0,0,0,1,0,3000.0,450000.0,40000.0,500.0,2163.5,1024.5,4642.0,1196.5,2163.5,1024.5,4642.0,1196.5,0,2.645751311,0,0.0,N,1.0,1,0.0,1.0,0,0.0,N,1.0,0,1.0,8.0,N,0,3.25,1,4.875,1,0,1,2.75,1,1.0,6.166666667,4.833333333,4.666666667,0,1,0.0,N,3000.0,N,450000.0,N,N,40000.0,500.0,N,63.0,-0.069386524,0.0,N,0,1,0,10.0,4.0,4.0,1,0,0,0,1,0,0,0,1,1,0,0,N,2.645751311,2.0,1.0,4.0,4.0,10.0,58.0,N,20.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36420.0,36437.0,4.0,N,9.0,1.0,N,1.0,N,5.0,N,1.0,8.0,N,5.0,5.0,4.0,6.0,5.0,6.0,4.0,4.0,0,1,2.0,0
35,0.0,1,0,0,19.0,0,1.0,0,0.0,0,1,0,1,3000.0,2000000.0,5000.0,350.0,2163.5,2720.5,1172.5,978.5,2163.5,2720.5,1172.5,978.5,1,1.0,1,N,0.0,1.0,1,0.0,0.0,0,0.0,N,1.0,0,1.0,8.0,N,0,2.75,1,4.0,0,0,1,4.5,1,1.0,5.5,5.666666667,3.916666667,0,1,0.0,N,3000.0,N,N,2000000.0,5000.0,N,N,350.0,82.0,-0.47883818899999997,N,1.0,0,0,0,11.0,3.0,3.0,0,0,1,0,1,0,0,0,1,0,1,0,1.0,N,5.0,2.0,2.0,9.0,N,77.0,19.0,N,0.0,N,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22973.0,23003.0,2.0,N,9.0,1.0,N,0.0,N,N,1.0,1.0,N,1.0,5.0,6.0,5.0,4.0,5.0,3.0,1.0,3.0,0,1,2.0,0
36,0.0,1,0,0,18.0,1,9.0,1,1.0,0,1,1,0,N,2000000.0,5000.0,N,N,2720.5,1172.5,N,N,2720.5,1172.5,N,0,N,1,N,1.0,0.0,0,0.0,1.0,1,1.0,N,9.0,0,9.0,8.0,N,0,2.0,1,1.75,1,0,0,1.5,1,1.0,6.333333333,5.5,4.416666667,0,1,N,1.0,N,N,N,2000000.0,N,5000.0,N,N,74.0,0.266863347,0.0,N,0,1,0,11.0,3.0,3.0,1,0,0,0,0,1,1,0,0,0,1,0,N,N,2.0,1.0,2.0,1.0,6.0,78.0,N,18.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25973.0,25982.0,7.0,N,1.0,N,1.0,N,1.0,N,3.0,1.0,9.0,N,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,0,1,2.0,0
37,1.0,0,0,0,19.0,1,9.0,0,0.0,1,0,0,0,5000.0,400000.0,5000.0,500.0,4676.0,917.5,1172.5,1196.5,4676.0,917.5,1172.5,1196.5,0,1.732050808,1,N,1.0,0.0,0,0.0,1.0,1,1.0,5.0,N,1,5.0,7.0,N,0,3.5,1,2.875,0,0,1,4.25,1,0.0,6.833333333,2.833333333,6.0,0,1,N,1.0,N,5000.0,400000.0,N,5000.0,N,500.0,N,95.0,0.054281183,N,1.0,0,1,0,8.0,4.0,5.0,0,0,1,0,1,0,1,0,0,0,0,1,N,1.732050808,6.0,3.0,5.0,3.0,10.0,26.0,19.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35676.0,35696.0,4.0,5.0,N,N,1.0,N,1.0,N,4.0,0.0,9.0,N,2.0,2.0,3.0,6.0,5.0,1.0,1.0,3.0,0,1,2.0,0
38,1.0,0,0,0,19.0,0,9.0,0,0.0,1,0,0,0,4000.0,450000.0,10000.0,200.0,3732.5,1024.5,1780.5,537.0,3732.5,1024.5,1780.5,537.0,0,3.16227766,1,N,0.0,1.0,0,1.0,0.0,1,1.0,9.0,N,1,9.0,7.0,N,0,3.375,1,2.75,0,0,1,5.0,1,0.0,7.0,3.166666667,5.916666667,0,1,N,1.0,N,4000.0,450000.0,N,10000.0,N,200.0,N,100.0,-1.1248567520000001,N,1.0,0,1,0,8.0,2.0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,N,3.16227766,5.0,1.0,5.0,9.0,10.0,41.0,19.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31308.0,31328.0,1.0,1.0,N,N,0.0,N,0.0,N,1.0,0.0,N,9.0,7.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,0,1,1.0,0
39,1.0,0,0,1,19.0,1,9.0,1,0.0,0,1,0,1,N,4000000.0,15000.0,1000.0,N,4604.5,2116.0,1656.0,N,4604.5,2116.0,1656.0,1,10.0,1,N,0.0,1.0,0,0.0,1.0,0,0.0,N,1.0,0,1.0,N,9.0,0,3.375,0,2.0,0,0,1,1.25,1,0.0,7.0,3.0,6.0,0,1,0.0,N,N,N,N,4000000.0,15000.0,N,N,1000.0,100.0,0.71096545,1.0,N,1,0,0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,N,2.0,1.0,1.0,1.0,7.0,0.0,19.0,N,1.0,N,1,0,0,0,1,0,0,0,1,0,1,0,1.0,49793.0,49800.0,4.0,N,9.0,N,1.0,N,1.0,N,1.0,0.0,9.0,N,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0,1,2.0,0
40,1.0,0,0,0,18.0,1,9.0,0,1.0,0,1,0,1,2300.0,300000.0,2595.0,35000.0,901.0,566.0,347.0,4662.5,901.0,566.0,347.0,4662.5,1,1.4142135619999998,1,N,0.0,1.0,0,1.0,0.0,0,0.0,N,9.0,0,9.0,N,8.0,0,3.875,0,3.75,1,0,1,6.25,1,1.0,6.5,4.833333333,4.833333333,0,1,0.0,N,2300.0,N,N,300000.0,2595.0,N,N,35000.0,84.0,0.26230641899999996,N,0.0,0,1,0,11.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142135619999998,N,8.0,4.0,7.0,6.0,6.0,66.0,N,18.0,N,0.0,0,1,0,1,0,0,1,0,0,0,0,1,1.0,26932.0,26951.0,4.0,N,1.0,N,0.0,N,0.0,N,1.0,1.0,9.0,N,3.0,2.0,2.0,5.0,4.0,7.0,4.0,3.0,0,1,2.0,0
41,1.0,0,0,1,19.0,1,9.0,1,1.0,1,0,1,0,3000.0,N,32000.0,2000.0,2163.5,N,3806.0,2053.0,2163.5,N,3806.0,2053.0,1,1.0,0,0.0,N,1.0,1,0.0,1.0,1,1.0,4.0,N,1,4.0,N,9.0,0,2.375,0,2.375,0,1,0,7.25,1,1.0,5.166666667,2.5,5.333333333,0,1,N,1.0,N,3000.0,N,N,N,32000.0,2000.0,N,48.0,0.240770688,0.0,N,0,1,0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N,5.0,7.0,8.0,9.0,10.0,25.0,19.0,N,0.0,N,0,0,1,0,1,0,1,0,0,0,1,0,1.0,46571.0,46592.0,3.0,6.0,N,1.0,N,1.0,N,4.0,N,1.0,9.0,N,2.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0,0,1,2.0,0
42,1.0,0,0,0,20.0,0,9.0,0,1.0,1,0,0,1,2000.0,300000.0,3500.0,10000.0,580.0,566.0,737.0,2855.5,580.0,566.0,737.0,2855.5,0,2.236067977,0,0.0,N,1.0,1,1.0,0.0,1,0.0,N,5.0,0,5.0,8.0,N,0,2.75,1,3.75,1,0,1,2.25,1,0.0,6.333333333,3.333333333,5.5,0,1,N,0.0,N,2000.0,300000.0,N,3500.0,N,N,10000.0,61.0,-0.228017155,N,0.0,0,1,0,11.0,1.0,1.0,1,0,0,0,1,0,0,0,1,1,0,0,N,2.236067977,4.0,1.0,3.0,1.0,1.0,34.0,N,20.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,37274.0,37295.0,4.0,N,5.0,0.0,N,0.0,N,2.0,N,0.0,N,9.0,3.0,2.0,5.0,7.0,4.0,1.0,3.0,5.0,0,1,1.0,0
43,1.0,0,0,1,18.0,1,7.0,1,1.0,0,0,0,0,3000.0,350000.0,4500.0,354.0,2163.5,777.5,1008.0,996.0,2163.5,777.5,1008.0,996.0,0,1.4142135619999998,0,0.0,N,1.0,1,1.0,0.0,1,1.0,7.0,N,1,7.0,7.0,N,0,2.75,1,3.125,0,0,1,6.0,1,1.0,6.0,2.666666667,5.666666667,0,1,N,1.0,3000.0,N,350000.0,N,4500.0,N,354.0,N,56.0,0.045736607,0.0,N,0,1,0,9.0,5.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,N,1.4142135619999998,7.0,5.0,8.0,4.0,7.0,35.0,18.0,N,0.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,46344.0,46361.0,3.0,3.0,N,0.0,N,0.0,N,4.0,N,1.0,7.0,N,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,0,1,2.0,0
44,1.0,0,0,0,23.0,1,4.0,1,1.0,1,0,0,1,4000.0,500000.0,N,10000.0,3732.5,1215.0,N,2855.5,3732.5,1215.0,N,2855.5,1,3.8729833460000003,1,N,0.0,1.0,1,1.0,0.0,1,1.0,N,5.0,0,5.0,N,9.0,0,2.875,0,3.5,1,0,0,3.75,1,0.0,6.833333333,4.666666667,5.083333333,0,1,N,1.0,N,4000.0,500000.0,N,N,N,N,10000.0,76.0,-1.3077661859999998,0.0,N,0,1,0,11.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,3.8729833460000003,N,5.0,1.0,8.0,1.0,10.0,58.0,N,23.0,N,1.0,0,0,1,0,1,0,1,0,0,0,1,0,1.0,43182.0,43201.0,4.0,N,5.0,0.0,N,0.0,N,N,1.0,0.0,4.0,N,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,0,1,1.0,0
45,1.0,0,0,0,22.0,1,9.0,1,1.0,1,0,1,1,5000.0,700000.0,13000.0,20000.0,4676.0,1516.5,2001.0,3504.0,4676.0,1516.5,2001.0,3504.0,0,2.236067977,1,N,0.0,1.0,1,0.0,1.0,0,0.0,N,5.0,0,5.0,N,10.0,0,3.5,0,5.375,1,0,1,3.0,1,1.0,5.0,3.166666667,4.916666667,0,1,0.0,N,N,5000.0,700000.0,N,N,13000.0,N,20000.0,23.0,0.42431442700000005,0.0,N,0,1,0,11.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,N,2.236067977,5.0,2.0,3.0,2.0,9.0,7.0,N,22.0,N,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1.0,24010.0,24030.0,4.0,N,5.0,1.0,N,1.0,N,N,1.0,1.0,9.0,N,4.0,6.0,5.0,7.0,6.0,5.0,5.0,5.0,0,1,1.0,0
46,1.0,0,0,0,26.0,1,9.0,1,0.0,0,1,1,1,2600.0,3000000.0,31000.0,38000.0,1360.5,3637.5,3760.0,4856.0,1360.5,3637.5,3760.0,4856.0,0,3.741657387,0,0.0,N,1.0,1,0.0,1.0,1,1.0,7.0,N,1,7.0,N,8.0,0,3.125,0,2.5,1,0,0,5.5,1,1.0,6.5,2.5,6.0,0,1,N,1.0,2600.0,N,N,3000000.0,N,31000.0,N,38000.0,80.0,-0.267655338,1.0,N,0,1,0,10.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,N,3.741657387,5.0,5.0,8.0,4.0,10.0,15.0,N,26.0,N,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,5794.0,5813.0,6.0,3.0,N,1.0,N,1.0,N,2.0,N,1.0,9.0,N,1.0,2.0,4.0,5.0,3.0,1.0,2.0,2.0,0,1,2.0,0
47,1.0,0,0,0,18.0,0,9.0,0,0.0,0,0,1,0,2400.0,275000.0,40000.0,400.0,952.0,427.0,4642.0,1032.0,952.0,427.0,4642.0,1032.0,1,1.4142135619999998,1,N,0.0,1.0,1,1.0,0.0,0,1.0,N,6.0,0,6.0,N,8.0,0,5.375,0,4.25,0,0,0,2.75,0,N,6.166666667,2.166666667,6.0,0,0,1.0,N,2400.0,N,275000.0,N,N,40000.0,400.0,N,59.0,N,N,1.0,0,0,1,11.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142135619999998,N,2.0,2.0,3.0,4.0,7.0,30.0,18.0,N,1.0,N,0,1,0,0,0,1,1,0,0,1,0,0,1.0,26006.0,26027.0,7.0,N,4.0,0.0,N,0.0,N,N,1.0,0.0,N,9.0,5.0,2.0,4.0,6.0,5.0,5.0,2.0,5.0,0,1,2.0,1
48,1.0,0,0,0,20.0,0,9.0,0,0.0,1,1,1,1,4000.0,3000000.0,30000.0,20000.0,3732.5,3637.5,3586.5,3504.0,3732.5,3637.5,3586.5,3504.0,1,7.071067812000001,0,0.0,N,1.0,0,0.0,1.0,0,0.0,N,6.0,0,6.0,7.0,N,0,3.25,1,2.25,1,0,1,1.25,1,0.0,5.5,2.166666667,5.666666667,0,1,0.0,N,N,4000.0,N,3000000.0,N,30000.0,N,20000.0,80.0,0.860929355,N,1.0,0,1,0,11.0,1.0,4.0,0,1,0,0,0,1,1,0,0,0,0,1,7.071067812000001,N,2.0,1.0,1.0,1.0,4.0,9.0,N,20.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16268.0,16287.0,4.0,N,4.0,N,1.0,N,1.0,2.0,N,0.0,N,9.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,0,1,2.0,0
49,0.0,0,0,0,19.0,1,9.0,1,1.0,1,0,0,1,5489.0,256895.0,2156.0,250.0,5019.0,403.0,70.0,708.5,5019.0,403.0,70.0,708.5,1,4.472135955,0,0.0,N,1.0,1,0.0,1.0,0,0.0,9.0,N,1,9.0,N,7.0,0,3.714285714,0,3.375,1,0,1,5.0,1,0.0,4.333333333,2.833333333,4.75,0,1,0.0,N,N,5489.0,256895.0,N,2156.0,N,N,250.0,27.0,-0.363639825,0.0,N,0,1,0,9.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4.472135955,N,6.0,3.0,6.0,5.0,2.0,27.0,N,19.0,N,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,5130.0,5151.0,4.0,1.0,N,1.0,N,1.0,N,1.0,N,0.0,9.0,N,1.0,5.0,4.0,3.0,4.0,1.0,5.0,4.0,0,1,1.0,0
50,1.0,0,0,0,18.0,0,7.0,0,1.0,1,0,0,0,4050.0,400000.0,4000.0,1100.0,3939.5,917.5,906.0,1864.5,3939.5,917.5,906.0,1864.5,0,2.828427125,1,N,0.0,1.0,0,0.0,1.0,0,0.0,7.0,N,1,7.0,8.0,N,0,3.25,1,3.5,1,0,0,2.75,1,0.0,5.5,4.333333333,4.583333333,0,1,0.0,N,N,4050.0,400000.0,N,4000.0,N,1100.0,N,62.0,-0.999753978,N,0.0,1,0,0,8.0,4.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,N,2.828427125,2.0,2.0,5.0,2.0,9.0,54.0,N,18.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,45672.0,45695.0,2.0,3.0,N,N,1.0,N,1.0,N,1.0,0.0,N,7.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,0,1,1.0,0
51,1.0,0,0,0,18.0,1,9.0,0,1.0,0,0,0,0,1800.0,200012.0,2100.0,110.0,251.0,13.0,48.0,82.5,251.0,13.0,48.0,82.5,0,1.4142135619999998,0,0.0,N,1.0,0,1.0,0.0,0,0.0,N,5.0,0,5.0,N,9.0,0,2.875,0,4.125,0,0,0,4.5,1,0.0,4.333333333,6.0,3.166666667,0,1,0.0,N,1800.0,N,200012.0,N,2100.0,N,110.0,N,65.0,0.353863311,N,0.0,0,0,1,7.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,1.4142135619999998,5.0,4.0,3.0,6.0,7.0,75.0,18.0,N,1.0,N,0,0,1,0,1,0,1,0,0,0,1,0,1.0,16532.0,16550.0,4.0,N,5.0,N,0.0,N,0.0,4.0,N,0.0,9.0,N,5.0,3.0,2.0,6.0,5.0,5.0,3.0,4.0,0,1,1.0,0
52,1.0,0,0,0,18.0,0,8.0,1,1.0,1,1,0,1,4500.0,3000000.0,3400.0,20000.0,4165.5,3637.5,691.0,3504.0,4165.5,3637.5,691.0,3504.0,0,2.0,1,N,1.0,0.0,0,1.0,0.0,0,0.0,3.0,N,1,3.0,9.0,N,0,3.5,1,4.25,1,0,0,6.5,1,0.0,6.666666667,6.0,4.333333333,0,1,0.0,N,N,4500.0,N,3000000.0,3400.0,N,N,20000.0,93.0,-0.8947995390000001,0.0,N,0,1,0,10.0,7.0,4.0,1,0,0,0,1,0,1,0,0,1,0,0,N,2.0,7.0,5.0,8.0,6.0,6.0,68.0,N,18.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18970.0,18990.0,4.0,7.0,N,N,0.0,N,0.0,N,4.0,0.0,N,8.0,5.0,3.0,3.0,5.0,5.0,6.0,3.0,4.0,0,1,1.0,0
53,1.0,0,0,0,19.0,1,5.0,0,0.0,0,0,1,0,2500.0,N,30000.0,N,1189.0,N,3586.5,N,1189.0,N,3586.5,N,1,1.4142135619999998,1,N,0.0,1.0,1,0.0,1.0,1,1.0,5.0,N,1,5.0,8.0,N,0,3.5,1,3.875,0,0,1,3.25,0,N,4.0,4.0,4.0,0,0,N,1.0,2500.0,N,N,N,N,30000.0,N,N,53.0,N,N,1.0,0,0,0,5.0,4.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,1.4142135619999998,N,4.0,3.0,4.0,2.0,13.0,50.0,19.0,N,0.0,N,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10516.0,10539.0,N,5.0,N,1.0,N,1.0,N,N,1.0,1.0,5.0,N,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,0,1,2.0,1
